2024/03/25 00:00,01F0029S,01F0061S,32,129.0,8.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0029S,01F0061S,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0029S,01F0061S,42,135.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0029S,01F0061S,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0147N,01F0099N,31,173.0,27.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0147N,01F0099N,32,163.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0147N,01F0099N,41,200.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0147N,01F0099N,42,196.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0147N,01F0099N,5,184.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0174N,01F0099N,31,273.0,20.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0174N,01F0099N,32,246.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0174N,01F0099N,41,285.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0174N,01F0099N,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0174N,01F0099N,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0087S,01F0099N,31,2696.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0087S,01F0099N,32,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0087S,01F0099N,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0087S,01F0099N,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0087S,01F0099N,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0116N,01F0099N,31,89.0,16.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0116N,01F0099N,32,90.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0116N,01F0099N,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0116N,01F0099N,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0116N,01F0099N,5,105.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0061S,01F0099S,31,135.0,46.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0061S,01F0099S,32,139.0,15.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0061S,01F0099S,41,184.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0061S,01F0099S,42,134.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0061S,01F0099S,5,149.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0155N,01F0147N,31,29.0,63.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0155N,01F0147N,32,29.0,8.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0155N,01F0147N,41,32.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0155N,01F0147N,42,32.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0155N,01F0147N,5,33.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0099S,01F0147S,31,179.0,20.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0099S,01F0147S,32,181.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0099S,01F0147S,41,213.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0099S,01F0147S,42,170.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0099S,01F0147S,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0087S,01F0147S,31,220.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0087S,01F0147S,32,251.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0087S,01F0147S,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0087S,01F0147S,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0087S,01F0147S,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0116N,01F0147S,31,209.0,8.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0116N,01F0147S,32,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0116N,01F0147S,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0116N,01F0147S,42,212.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0116N,01F0147S,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0213N,01F0155N,31,217.0,51.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0213N,01F0155N,32,225.0,6.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0213N,01F0155N,41,277.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0213N,01F0155N,42,238.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0213N,01F0155N,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0147S,01F0155S,31,28.0,41.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0147S,01F0155S,32,28.0,10.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0147S,01F0155S,41,32.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0147S,01F0155S,42,26.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0147S,01F0155S,5,41.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0155S,01F0182S,31,99.0,41.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0155S,01F0182S,32,98.0,6.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0155S,01F0182S,41,104.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0155S,01F0182S,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0155S,01F0182S,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0233N,01F0213N,31,73.0,57.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0233N,01F0213N,32,75.0,6.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0233N,01F0213N,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0233N,01F0213N,42,89.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0233N,01F0213N,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0256N,01F0233N,31,86.0,99.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0256N,01F0233N,32,85.0,14.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0256N,01F0233N,41,96.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0256N,01F0233N,42,99.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0256N,01F0233N,5,96.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0182S,01F0248S,31,247.0,37.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0182S,01F0248S,32,242.0,11.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0182S,01F0248S,41,254.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0182S,01F0248S,42,260.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0182S,01F0248S,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0293N,01F0256N,31,129.0,93.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0293N,01F0256N,32,127.0,13.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0293N,01F0256N,41,143.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0293N,01F0256N,42,150.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0293N,01F0256N,5,158.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0248S,01F0264S,31,57.0,80.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0248S,01F0264S,32,55.0,10.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0248S,01F0264S,41,62.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0248S,01F0264S,42,58.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0248S,01F0264S,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0340N,01F0293N,31,162.0,116.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0340N,01F0293N,32,160.0,20.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0340N,01F0293N,41,176.0,8.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0340N,01F0293N,42,190.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0340N,01F0293N,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0264S,01F0293S,31,100.0,79.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0264S,01F0293S,32,101.0,6.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0264S,01F0293S,41,108.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0264S,01F0293S,42,117.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0264S,01F0293S,5,120.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0293S,01F0339S,31,160.0,92.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0293S,01F0339S,32,166.0,9.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0293S,01F0339S,41,176.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0293S,01F0339S,42,189.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0293S,01F0339S,5,190.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0305S,01F0339S,31,119.0,24.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0305S,01F0339S,32,120.0,10.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0305S,01F0339S,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0305S,01F0339S,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0305S,01F0339S,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0376N,01F0340N,31,134.0,114.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0376N,01F0340N,32,133.0,19.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0376N,01F0340N,41,138.0,8.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0376N,01F0340N,42,144.0,6.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0376N,01F0340N,5,142.0,5.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0447N,01F0340N,31,399.0,94.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0447N,01F0340N,32,419.0,15.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0447N,01F0340N,41,424.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0447N,01F0340N,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01H0447N,01F0340N,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0413N,01F0376N,31,134.0,89.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0413N,01F0376N,32,132.0,16.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0413N,01F0376N,41,143.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0413N,01F0376N,42,147.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0413N,01F0376N,5,138.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0339S,01F0376S,31,135.0,136.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0339S,01F0376S,32,136.0,13.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0339S,01F0376S,41,145.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0339S,01F0376S,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0339S,01F0376S,5,189.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0467N,01F0413N,31,196.0,94.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0467N,01F0413N,32,193.0,15.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0467N,01F0413N,41,195.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0467N,01F0413N,42,255.0,5.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0467N,01F0413N,5,265.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0376S,01F0413S,31,137.0,82.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0376S,01F0413S,32,140.0,14.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0376S,01F0413S,41,143.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0376S,01F0413S,42,204.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0376S,01F0413S,5,172.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0492N,01F0467N,31,88.0,133.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0492N,01F0467N,32,88.0,25.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0492N,01F0467N,41,92.0,5.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0492N,01F0467N,42,94.0,9.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0492N,01F0467N,5,108.0,8.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0413S,01F0467S,31,186.0,88.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0413S,01F0467S,32,195.0,15.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0413S,01F0467S,41,203.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0413S,01F0467S,42,219.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0413S,01F0467S,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0511N,01F0492N,31,63.0,114.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0511N,01F0492N,32,64.0,27.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0511N,01F0492N,41,67.0,4.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0511N,01F0492N,42,67.0,10.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0511N,01F0492N,5,74.0,5.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0467S,01F0492S,31,84.0,60.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0467S,01F0492S,32,88.0,12.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0467S,01F0492S,41,93.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0467S,01F0492S,42,100.0,7.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0467S,01F0492S,5,103.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0532N,01F0511N,31,73.0,114.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0532N,01F0511N,32,76.0,21.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0532N,01F0511N,41,75.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0532N,01F0511N,42,77.0,7.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0532N,01F0511N,5,88.0,5.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0525S,01F0511N,31,523.0,7.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0525S,01F0511N,32,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0525S,01F0511N,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0525S,01F0511N,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0525S,01F0511N,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0559N,01F0511N,31,482.0,6.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0559N,01F0511N,32,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0559N,01F0511N,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0559N,01F0511N,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0559N,01F0511N,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0492S,01F0511S,31,65.0,63.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0492S,01F0511S,32,70.0,9.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0492S,01F0511S,41,74.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0492S,01F0511S,42,77.0,7.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0492S,01F0511S,5,77.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0532S,01F0532N,31,1757.0,11.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0532S,01F0532N,32,1407.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0532S,01F0532N,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0532S,01F0532N,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0532S,01F0532N,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0557N,01F0532N,31,87.0,146.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0557N,01F0532N,32,88.0,28.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0557N,01F0532N,41,91.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0557N,01F0532N,42,94.0,8.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0557N,01F0532N,5,102.0,10.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0511S,01F0532S,31,75.0,56.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0511S,01F0532S,32,73.0,6.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0511S,01F0532S,41,85.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0511S,01F0532S,42,85.0,3.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,01F0511S,01F0532S,5,85.0,2.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0525S,01F0532S,31,500.0,6.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0525S,01F0532S,32,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0525S,01F0532S,41,569.0,1.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0525S,01F0532S,42,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0525S,01F0532S,5,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0559N,01F0532S,31,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0559N,01F0532S,32,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
2024/03/25 00:00,03F0559N,01F0532S,41,0.0,0.0,TDCS_M04A_20240325_000000.csv,,,,,,,,
